Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
12425,3625181,112482.0,1969,1,80,70.9,4.2,0.6,7103.5,,,,,5.814130531825066,8.868342899312132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,2677911,532006.0,1949,1,100,100.8,5.0,0.9,38538.1,40.714413,-73.981437,3.0,12.0,7.8383433155571165,10.559402641323937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14724,3128836,62160.0,1966,1,100,101.0,2.9,0.1,1202.1,40.642416,-74.080992,1.0,9.0,6.734591659972948,7.091825306310208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,4866436,51550.0,1920,1,100,85.9,5.6,0.7,3957.6,40.838105,-73.9399,12.0,24301.0,5.355642433167306,8.283393059913498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,2701949,55120.0,1900,1,100,81.7,20.1,0.0,777.2,40.723816,-74.00254,2.0,47.0,4.22829253473184,6.655697717503285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,2639187,173152.0,1902,1,100,58.8,10.4,0.0,2810.5,40.738859,-73.99266,5.0,54.0,5.700777965635902,7.94111768244213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,3512788,54400.0,1961,1,100,52.3,4.1,0.4,2843.8,40.766372,-73.984159,4.0,139.0,4.822697998516666,7.952896464962274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,3121452,239598.0,1970,1,100,68.8,13.9,0.2,9235.4,40.789148,-73.970243,7.0,177.0,5.514234872770507,9.13079920517666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2271555,287000.0,2005,1,100,89.4,14.7,0.4,18.3,40.692179,-73.96306,2.0,193.0,3.730501128804756,2.9069010598473755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6189,2734772,62366.0,1925,1,100,67.6,2.7,0.1,3591.9,40.851778,-73.938981,12.0,273.0,5.707774495925738,8.186436589390908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14312,2665191,84611.0,1955,1,100,94.9,5.0,0.8,10463.0,,,,,5.745244264463795,9.255600503381046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,2959868,137120.0,1930,1,100,133.8,11.7,,9926.6,40.750002,-73.981315,6.0,82.0,6.860768487757801,9.202973301630616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,4392906,186000.0,1927,1,100,84.5,13.7,0.4,1697.3,40.758265,-73.964925,6.0,108.0,5.216022123821206,7.4367940321674855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12878,3121350,234000.0,1965,1,100,81.7,5.3,0.6,,,,,,6.778898656857133,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,4414280,75686.0,1928,1,100,69.2,4.5,,,40.791721,-73.966894,7.0,181.0,5.7430031878094825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12132,4926075,79000.0,1941,1,100,98.9,9.7,0.6,5684.8,,,,,5.605434351638425,8.645551225266763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10551,2798229,50840.0,1914,1,100,125.5,4.0,1.2,,40.65183,-73.961356,14.0,50801.0,5.706113089994483,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,2558902,90650.0,1940,1,100,77.1,3.9,0.7,7047.3,40.860663,-73.913243,7.0,257.0,5.7196558238124915,8.86039984372783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10606,2649575,57228.0,1930,1,100,85.9,3.9,0.8,10445.7,40.648303,-73.961884,14.0,51002.0,5.42141956368202,9.253945689456904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,2703646,96318.0,1920,1,100,77.7,3.9,0.7,4305.8,40.797339,-73.972172,7.0,187.0,5.566051801190121,8.36771823002723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2941956,894000.0,1963,1,100,20.3,5.6,,,40.706762,-73.949111,1.0,511.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13161,2815519,167000.0,1980,1,100,43.3,,,2944.3,,,,,5.44198471636045,7.987626376831006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,2638869,55190.0,1922,1,100,105.5,6.1,0.0,2409.5,40.790637,-73.976591,7.0,175.0,5.847016642742108,7.7871745360803875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,3120021,56731.0,1912,1,100,48.2,,,838.6,40.739172,-73.991303,5.0,52.0,3.5751506887855933,6.731733834736662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11693,2677898,79500.0,1956,1,100,80.3,5.3,0.7,,40.590858,-73.937156,15.0,626.0,5.558756702605943,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5744,4043055,92046.0,1920,1,100,92.3,4.8,0.8,6006.9,40.823782,-73.938204,10.0,234.0,5.920505458167488,8.700664087466713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,2674737,250171.0,1974,1,100,83.6,6.4,0.0,13197.8,40.766156,-73.956174,8.0,124.0,-1.6094379124341003,9.487805428017364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14119,4557656,82767.0,1938,1,100,75.0,3.6,0.7,4849.0,,,,,5.6153154933338705,8.486527777105353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,4905775,115226.0,1951,3,100,81.0,5.4,0.7,6244.6,,,,,6.013470627370596,8.739472369267316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9726,3526579,370990.0,1963,1,100,75.8,4.9,0.6,36274.2,40.689103,-73.965001,2.0,193.0,7.1415617784646,10.498862023753171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12436,4402939,620346.0,1939,2,100,65.0,0.9,0.7,4448.4,,,,,6.01200219832553,8.400299759944687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14839,3236223,74107.0,2006,1,100,55.9,12.1,0.2,3497.9,40.612403,-74.17549,2.0,29102.0,4.0809215418899605,8.159918067405473,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,4937022,63384.0,1914,1,100,110.7,3.4,0.0,7591.2,40.836721,-73.945384,12.0,247.0,6.127523991515078,8.934744960659549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8803,3265597,120000.0,2000,1,100,133.1,12.9,0.9,8351.2,40.888417,-73.910068,8.0,297.0,6.634239062003256,9.030160520094089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8716,2683988,64310.0,1966,1,100,83.3,4.8,0.0,2458.1,40.881515,-73.911289,8.0,295.0,5.7481182884762525,7.807143972780936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7073,3535611,364696.0,1930,1,100,87.4,4.4,,5595.4,40.846089,-73.909879,5.0,22701.0,7.625790175049861,8.629700110594497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,4926031,72000.0,1928,1,100,114.1,5.2,1.0,9357.5,40.838637,-73.909698,4.0,225.0,5.902360072025161,9.143933439778584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,4442643,749142.0,1953,1,100,65.9,,,4457.6,,,,,5.634075062231381,8.402365783585486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12735,2807932,116400.0,1961,1,100,163.2,4.7,0.8,,,,,,7.036324379776845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347,3538169,96000.0,1926,1,100,87.5,2.7,0.8,7544.6,40.622725,-73.961621,14.0,534.0,6.139237791397415,8.92858735455471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13214,2676892,52584.0,1927,1,100,116.3,0.6,1.2,2893.1,,,,,5.782285536144145,7.970083870573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12674,4419443,117294.0,1940,1,100,23.3,3.4,0.1,6082.4,,,,,4.264087336809195,8.713154633914227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,3114721,60636.0,1925,1,100,88.8,4.2,0.8,,40.860144,-73.899564,5.0,23703.0,5.575949103146316,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347,5870699,62190.0,2013,1,100,13.9,3.5,0.0,1471.3,40.674308,-73.961905,8.0,215.0,1.9878743481543455,7.293901642703902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,2777501,66731.0,1937,1,100,49.9,1.1,0.0,1477.4,40.772063,-73.965243,8.0,130.0,5.475626381518447,7.298039065094637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,3061534,60820.0,1910,1,100,118.6,4.7,1.1,,40.878791,-73.901771,8.0,277.0,5.907267388307226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8516,2736282,127566.0,1928,1,100,99.6,4.9,0.0,8261.8,40.868308,-73.863418,11.0,340.0,6.6596784611227156,9.01939776044996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8554,5865262,80596.0,1942,1,100,93.6,0.5,1.0,,40.876017,-73.851502,12.0,382.0,5.974572679437764,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7911,4410720,106146.0,1963,1,100,72.9,3.8,,14415.0,40.873162,-73.887168,7.0,413.0,6.174202683787152,9.576024610072503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14727,4200190,96780.0,1932,1,100,76.8,4.1,0.6,6393.7,40.643903,-74.08187,1.0,9.0,5.830415125589567,8.763068409532506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,5633352,56005.0,1915,1,100,69.3,3.5,0.6,,40.762015,-73.975717,5.0,104.0,5.132262782217954,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,2804844,258071.0,1926,1,100,69.7,9.9,0.4,,40.709037,-74.015109,1.0,13.0,6.166677564664642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,2397693,85449.0,1929,1,100,99.7,14.5,0.0,,40.760737,-73.969259,6.0,11203.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,4412137,76062.0,1927,1,100,68.6,4.4,0.6,,40.834828,-73.923012,4.0,197.0,5.365976015021851,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,2805329,57195.0,1920,1,100,84.1,3.8,0.7,2462.1,40.842052,-73.940189,12.0,253.0,5.372496764722288,7.8087699233037755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12393,2808766,159996.0,1958,1,100,61.1,2.6,0.6,269.1,,,,,5.923453336491439,5.59508305773286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,4946933,121313.0,1910,1,100,55.6,4.0,0.4,,40.79423,-73.976518,7.0,179.0,5.600272098286537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,2738511,118214.0,1940,1,100,97.1,3.9,0.9,4216.8,40.886605,-73.905622,8.0,295.0,5.9417489548620495,8.346831825540997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,4398327,71091.0,1937,1,100,111.7,7.2,0.9,4874.3,40.885501,-73.901645,8.0,285.0,5.8188952817567055,8.491731783378365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13369,2790338,76681.0,1929,1,100,76.6,3.2,0.7,,,,,,5.604330395684541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,4618096,82340.0,1987,1,100,93.7,19.6,0.3,2487.4,40.835725,-73.847942,10.0,96.0,4.721173861744398,7.818993267219641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6202,4398836,218536.0,1954,1,100,120.9,2.2,0.4,9461.6,40.857137,-73.935751,12.0,273.0,7.425953657077541,9.154996780936907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11745,2797958,88740.0,1922,1,100,79.0,3.9,0.7,11584.9,40.627013,-73.956626,14.0,762.0,5.734311679691024,9.35745780497769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,4571449,61268.0,1908,1,100,27.9,6.6,0.0,,40.835016,-73.944167,12.0,245.0,2.7013612129514133,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,5039582,130766.0,1904,1,95,47.3,7.1,0.0,,40.753409,-73.990486,5.0,109.0,5.508578292031233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11620,5005472,51348.0,1961,1,100,89.1,4.6,0.8,5485.4,40.601201,-73.955757,15.0,580.0,5.294811227218749,8.609845296212608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13919,4897086,116784.0,1950,12,95,86.4,3.7,0.8,5536.2,,,,,6.124245658341801,8.619063623812565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,2677841,318448.0,1980,1,100,103.9,7.2,0.8,21131.0,40.770824,-73.982739,7.0,149.0,7.190148389500307,9.958496435566927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,4442421,789880.0,1955,1,100,60.3,,,1636.0,,,,,4.794136285500715,7.400009517162692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12577,3429785,67468.0,1925,1,100,90.7,,,,,,,,5.782593655080491,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10568,3521010,67489.0,1937,1,100,60.3,3.5,0.5,3609.0,40.652243,-73.957521,14.0,79602.0,5.153869462182164,8.19118600464279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14372,4940359,82000.0,2001,1,100,87.8,8.0,0.6,5468.9,,,,,5.571773731735836,8.606832778301197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,4028411,199738.0,1988,1,100,68.2,8.8,,,40.753579,-73.971288,6.0,90.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,4924104,66282.0,1915,1,100,54.7,11.9,0.0,2528.4,40.751712,-73.984491,5.0,84.0,4.1666652238017265,7.835341970598144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,4929110,68306.0,2005,1,100,62.2,3.9,0.5,,40.827874,-73.905857,3.0,185.0,5.175019150203543,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,2805651,110269.0,1949,1,100,29.9,7.7,0.0,,40.769598,-73.964912,8.0,120.0,2.5649493574615367,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,2670854,409295.0,1991,1,100,135.2,9.2,,,40.770514,-73.987555,7.0,147.0,7.625058342753153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11743,2806883,689000.0,1964,1,100,109.8,4.3,1.0,46917.4,40.630096,-73.944757,18.0,776.0,8.147259306347728,10.756143887762294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,4956914,75810.0,2009,1,95,70.1,5.1,0.5,6183.4,40.669893,-73.913729,16.0,924.0,5.406723240391823,8.729623560980508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,3122409,158540.0,1900,1,100,58.5,1.1,0.5,29.9,40.690205,-73.962268,2.0,193.0,4.175924549214524,3.3978584803966405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
